Filename,Company,Year,ROA_CHANGE,FIRM_SIZE,BD_NEGATIVE,BD_POSITIVE,MDA_NEGATIVE,MDA_POSITIVE,BD_SENTIMENT,MDA_SENTIMENT,BD_BERTOPIC,BD_LDA,MDA_BERTOPIC,MDA_LDA,BD_FOG,MDA_FOG,BD_SIMILARITY,MDA_SIMILARITY,ADDITION,SUCCESSION,REMOVAL,INVOLUNTARY,AMBIGUOUS,VOLUNTARY,INTERNAL,EXTERNAL,UNCLASSIFIED
Dermira_Inc-2019-2-26.xml.txt,"Dermira, Inc.",2019,0,0,0.001046116,-0.001945849,0.000318005,-0.000166084,-0.000640213,-0.153800563,1,0.25,1,0.538461538,1.2,-1.01,0.636122793,0.471714262,1,0,0,0,0,0,0,1,0
Dianthus_Therapeutics_Inc._-DE--2020-3-3.xml.txt,"Dianthus Therapeutics, Inc. /DE/",2020,0,0,0.000405214,-9.74473E-05,-0.000762591,-0.000487873,-0.015541708,0.010564885,1,0.818181818,0,0.666666667,0.4,0.19,0.944991617,0.884793907,0,0,0,0,0,0,0,0,0
Dimension_Therapeutics_Inc-2017-3-9.xml.txt,"Dimension Therapeutics, Inc.",2017,1.1795,29,-1.66058E-05,-0.000209713,0.000627938,0.000375007,0.008343207,0.051428571,0,0.666666667,1,0.818181818,-0.26,-0.48,0.948932589,0.873577842,0,0,0,0,0,0,0,0,0
Dova_Pharmaceuticals_Inc-2019-3-5.xml.txt,Dova Pharmaceuticals Inc.,2019,42.5861,0,0.00280298,-0.000691335,0.000703084,0.000667322,-0.01585576,-0.047869614,1,0.176470588,1,0.333333333,1.66,0.66,0.361558627,0.410801887,1,0,1,1,0,0,0,1,1
Durata_Therapeutics_Inc-2014-3-14.xml.txt,"Durata Therapeutics, Inc.",2014,37.4406,0,0.00018417,-0.000287796,0.00049357,-0.000414408,-0.007092974,-0.01984127,1,0.666666667,1,0.818181818,-0.15,0.29,0.994787467,0.950412222,0,1,0,0,1,0,0,1,0
Editas_Medicine_Inc-2017-3-3.xml.txt,"Editas Medicine, Inc.",2017,7.2079,112,0.002015919,-0.003857034,0.000104246,0.002383159,-0.114795715,-0.012817476,1,0.176470588,1,0.428571429,1.12,0.17,0.729135908,0.81263422,1,0,1,0,1,0,0,1,0
Editas_Medicine_Inc-2018-3-8.xml.txt,"Editas Medicine, Inc.",2018,6.9726,133,-0.000540529,0.000604174,0.000173819,6.73622E-05,-0.017982404,0.007331628,1,0.538461538,1,0.818181818,0.02,0.09,0.954902695,0.896652549,1,1,1,0,1,0,0,1,1
Editas_Medicine_Inc-2019-3-1.xml.txt,"Editas Medicine, Inc.",2019,-1.0438,208,-0.001252915,-0.000446529,-0.000763363,-0.000695442,0.016774659,0.0028518,1,0.666666667,1,0.818181818,0.36,-1.01,0.903558855,0.838055385,1,1,1,1,1,0,1,1,1
Enterologics_Inc-2013-3-29.xml.txt,"Enterologics, Inc.",2013,39.6785,0,-0.000352591,-0.000245384,0.00115172,0.002647211,0.013736971,0.05037037,1,1,1,0.538461538,-0.1,-0.39,0.994711964,0.907652654,0,0,0,0,0,0,0,0,0
"Enumeral_Biomedical_Holdings,_Inc.-2015-3-19-html.html.txt","Enumeral Biomedical Holdings, Inc.",2015,-13.4385,0,-0.006637505,0.002189734,-0.003277767,-0.001203133,0.146589659,0.095575819,0,0,1,0.176470588,3.43,0.03,0.068725971,0.293548527,1,1,0,0,1,0,0,1,0
Enumeral_Biomedical_Holdings_Inc-2016-3-30.xml.txt,"Enumeral Biomedical Holdings, Inc.",2016,-16.0654,0,0.000734616,0.000808324,0.003466654,-0.002229661,-0.048315798,-0.071349992,0,0.818181818,1,0.666666667,-2.08,-0.26,0.90410984,0.867759024,0,1,1,0,1,0,0,1,0
Enumeral_Biomedical_Holdings_Inc-2017-3-28.xml.txt,"Enumeral Biomedical Holdings, Inc.",2017,77.2006,0,0.000376787,-0.001169881,0.00721729,0.001181292,-0.007818021,-0.056676127,1,0.538461538,1,0.052631579,0.77,-0.49,0.841745796,0.700080043,0,1,1,0,1,0,1,0,1
Equillium_Inc-2020-3-26.xml.txt,"Equillium, Inc.",2020,1.0264,31,9.64549E-05,-8.03252E-05,0.001352322,0.000797944,0.000459998,0.026315789,1,0.666666667,1,0.538461538,-0.27,-0.05,0.849221059,0.756687478,1,0,1,0,1,0,0,1,1
Evelo_Biosciences_Inc-2020-2-14.xml.txt,"Evelo Biosciences, Inc.",2020,-20.2188,90,0.002471171,0.000952402,0.000711767,0.000657331,-0.034020632,0.012443256,1,0.538461538,1,0.818181818,0.84,0.1,0.837975751,0.864868861,1,0,0,0,0,0,0,1,0
Evolus_Inc-2019-3-20.xml.txt,"Evolus, Inc.",2019,-15.3687,235,0.001671909,0.001661665,0.000758934,0.000859586,-0.059926454,0.060314966,1,0.538461538,1,0.538461538,0.49,0.09,0.436085758,0.789108595,1,0,0,0,0,0,0,1,0
Evolus_Inc-2020-2-25.xml.txt,"Evolus, Inc.",2020,9.6347,119,-0.000885107,0.001565008,-3.12793E-06,0.000180915,0.087040224,0.050531199,1,0.666666667,1,0.176470588,0.27,-2.16,0.934209834,0.822010299,1,0,0,0,0,0,1,0,0
EXICURE_INC-2019-3-8.xml.txt,"EXICURE, INC.",2019,24.131,29,0.000496251,4.11693E-05,0.00010218,0.000504084,-0.016200835,0.027212145,1,0.818181818,1,0.818181818,0.1,0.25,0.921401019,0.728840211,1,0,0,0,0,0,0,1,0
EXICURE_INC-2020-3-10.xml.txt,"EXICURE, INC.",2020,8.362,63,-0.000646735,8.96628E-05,-0.000661827,0.00151616,0.008939428,0.015368711,1,1,1,0.666666667,0.16,-0.45,0.956575456,0.794661657,1,1,1,0,1,1,1,1,0
EYENOVIA_INC-2019-3-27.xml.txt,"EYENOVIA, INC.",2019,7.336,27,-0.001207643,7.83839E-05,0.000993186,0.003020266,-0.021226307,0.06043725,1,0.818181818,1,0.428571429,-1.35,-0.22,0.773563322,0.582974648,0,0,0,0,0,0,0,0,0
EYENOVIA_INC-2020-3-30.xml.txt,"EYENOVIA, INC.",2020,25.8372,31,-0.000581724,-6.82999E-06,0.002832309,0.001304666,0.023069826,0.026212833,1,0.818181818,1,1,0.35,0.87,0.914573606,0.850927606,0,0,0,0,0,0,0,0,0
Forty_Seven_Inc-2020-3-20.xml.txt,"Forty Seven, Inc.",2020,-7.7972,0,0.001636533,0.001651899,-0.000744306,0.002307524,-0.036526329,0.054226021,0,0.428571429,0,0.666666667,0.76,0.33,0.345062526,0.728376657,0,0,0,0,0,0,0,0,0
Furiex_Pharmaceuticals_Inc-2012-3-7.xml.txt,"Furiex Pharmaceuticals, Inc.",2012,0.0986,24,-0.002337484,0.002866871,-0.000414756,0.000613272,0.034842767,0.067130722,1,0.538461538,1,0.818181818,0.68,0.42,0.80321792,0.862248956,0,0,0,0,0,0,0,0,0
Furiex_Pharmaceuticals_Inc-2013-3-18.xml.txt,"Furiex Pharmaceuticals, Inc.",2013,9.8844,24,-0.000944095,-0.001083421,-0.002702956,-0.000561853,-0.051033243,0.082190545,1,0.818181818,1,0.333333333,-1.52,-0.76,0.8779346,0.843351499,0,0,0,0,0,0,0,0,0
Furiex_Pharmaceuticals_Inc-2014-3-17.xml.txt,"Furiex Pharmaceuticals, Inc.",2014,16.6746,0,0.001290893,-0.000858683,-0.000412856,-0.000316723,-0.020847758,0.109738562,1,0.818181818,1,0.538461538,-0.19,-0.32,0.791859189,0.729976412,0,0,0,0,0,0,0,0,0
Genprex_Inc-2019-4-1.xml.txt,"Genprex, Inc.",2019,42.4896,8,-6.89986E-05,5.00271E-05,-0.000788055,-0.000175509,0.026332648,0.08126979,1,1,1,0.666666667,-0.09,-0.05,0.995634015,0.897445637,1,0,1,0,1,0,0,1,0
Genprex_Inc-2020-3-30.xml.txt,"Genprex, Inc.",2020,39.9674,12,0.001129019,-0.000264426,0.001313911,0.001893547,-0.024103797,0.001299018,1,0.818181818,1,0.333333333,-0.15,0.36,0.984663983,0.526752195,1,1,1,0,1,0,1,1,0
Global_Blood_Therapeutics_Inc-2017-3-13.xml.txt,"Global Blood Therapeutics, Inc.",2017,-11.1063,0,-0.001242709,-0.000594359,0.00216942,-0.000952414,0.000605681,-0.030443548,1,0.666666667,0,0.333333333,1.09,-1.33,0.954509329,0.742829988,1,0,1,0,1,0,0,1,1
Global_Blood_Therapeutics_Inc-2018-2-27.xml.txt,"Global Blood Therapeutics, Inc.",2018,0,1990,0.001278277,0.00012413,-0.000776495,0.000471024,0.017312661,0.005145929,1,0.818181818,1,0.666666667,0.24,-0.09,0.538995028,0.821191417,1,0,0,0,0,0,0,1,0
Global_Blood_Therapeutics_Inc-2019-2-27.xml.txt,"Global Blood Therapeutics, Inc.",2019,9.8426,1814,-0.001325509,0.001117637,-0.004334669,0.00173334,0.069024615,0.170423766,1,0.666666667,1,0.25,-0.14,-0.19,0.968001405,0.629637801,1,0,1,0,1,0,0,1,0
GlobeStar_Therapeutics_Corp-2012-10-22.xml.txt,GlobeStar Therapeutics Corp,2012,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
GlobeStar_Therapeutics_Corp-2013-1-15.xml.txt,GlobeStar Therapeutics Corp,2013,0,0,0.000476606,-0.000918094,0.001581749,-0.001199068,-0.078109932,-0.045058501,0.052631579,0.052631579,1,0.538461538,-1.39,-0.54,0.265948785,0.788343525,0,0,0,0,0,0,0,0,0
GlobeStar_Therapeutics_Corp-2014-1-23.xml.txt,GlobeStar Therapeutics Corp,2014,0,0,-0.004791772,-0.005316458,0.000117535,-0.00014396,-0.034530869,-0.04651659,1,0.333333333,1,0.538461538,-0.3,0.82,0.74991869,0.62358386,0,0,0,0,0,0,0,0,0
GlobeStar_Therapeutics_Corp-2015-1-27.xml.txt,GlobeStar Therapeutics Corp,2015,0,0,0.001346273,0.000448758,-6.96185E-05,-0.000407765,0.061170213,-0.040732601,1,0.666666667,1,0.666666667,0.02,-0.63,0.894931356,0.609038608,0,0,0,0,0,0,0,0,0
GlobeStar_Therapeutics_Corp-2016-1-13.xml.txt,GlobeStar Therapeutics Corp,2016,0,0,0.002986186,0.000995395,-0.002400923,0.001532217,-0.070945946,0.006666667,0.052631579,0.333333333,1,1,0.06,-0.34,0.797764837,0.828934524,0,1,0,0,1,0,1,0,0
GlobeStar_Therapeutics_Corp-2017-3-29.xml.txt,GlobeStar Therapeutics Corp,2017,-1377.5907,0,0.008339683,0.005038158,0.003223896,-0.002756304,-0.035257062,-0.09047619,0,0,1,0.428571429,2.87,2.43,0.022931751,0.576553187,1,0,1,0,1,0,0,1,0
GlobeStar_Therapeutics_Corp-2018-1-16.xml.txt,GlobeStar Therapeutics Corp,2018,1083.6712,0,-0.000293006,-0.000350846,0.000295134,-0.001015963,0.0409045,-0.005175983,1,0.538461538,1,0.818181818,0.35,-0.29,0.572186432,0.894450158,0,0,1,1,0,0,0,0,0
GlobeStar_Therapeutics_Corp-2019-1-3.xml.txt,GlobeStar Therapeutics Corp,2019,146.0003,0,-0.015258216,0.007471949,-0.000554817,-0.000654811,0.190298507,0.034937888,0,0,1,0.538461538,2.8,-0.5,0.042801104,0.800551,0,0,0,0,0,0,0,0,0
GlobeStar_Therapeutics_Corp-2020-12-3.xml.txt,GlobeStar Therapeutics Corp,2020,-15.63,0,0.022167488,0.002678273,0.002321595,0.001533838,-0.25,-0.172619048,0,0,1,0.818181818,-3.92,0.49,0.127569846,0.756607282,0,0,0,0,0,0,0,0,0
Gossamer_Bio_Inc-2020-3-24.xml.txt,"Gossamer Bio, Inc.",2020,7.011,195,-0.000699628,-0.000224001,-0.000874817,-0.000193223,0.014466443,0.045848571,1,0.818181818,0,1,0.03,-0.62,0.972017141,0.938455174,0,1,0,0,1,0,1,0,0
Guardion_Health_Sciences_Inc-2018-2-27.xml.txt,"Guardion Health Sciences, Inc.",2018,17.0078,19,-0.001177726,-0.000516585,-0.000269112,0.000902932,0.008530184,0.014557323,1,1,1,1,-0.32,0.43,0.850839181,0.906591067,0,0,0,0,0,0,0,0,0
Guardion_Health_Sciences_Inc-2019-2-14.xml.txt,"Guardion Health Sciences, Inc.",2019,2.0501,21,0.003213713,-0.000579142,0.000808591,0.000583281,-0.001039069,0.105006742,1,0.818181818,1,0.538461538,-0.43,-0.61,0.956673807,0.763555407,0,0,0,0,0,0,0,0,0
Harpoon_Therapeutics_Inc-2020-3-12.xml.txt,"Harpoon Therapeutics, Inc.",2020,0,0,-0.001578955,0.000643085,0.000962323,0.001911975,0.037904726,0.075985562,1,0.538461538,0,0.538461538,0.37,0.64,0.858327096,0.780782775,1,0,0,0,0,0,0,1,1
Health-Right_Discoveries_Inc-2018-4-17.xml.txt,"Health-Right Discoveries, Inc.",2018,0,0,-0.014942893,-0.004782315,-0.007689936,0.000436418,-0.097524912,0.19944082,#N/A,#N/A,#N/A,#N/A,0.97,-1.09,0.190655106,0.264914558,1,0,0,0,0,0,1,0,0
Health-Right_Discoveries_Inc-2019-4-12.xml.txt,"Health-Right Discoveries, Inc.",2019,0,0,-0.000304524,0.000890646,0.00260046,0.000621987,0.031713555,-0.138138138,1,0.666666667,1,0.818181818,-0.13,-0.33,0.875640869,0.81568021,0,0,0,0,0,0,0,0,0
Health-Right_Discoveries_Inc-2020-3-30.xml.txt,"Health-Right Discoveries, Inc.",2020,0,0,0.002087725,0.000466828,0.008999972,-0.000114973,-0.020879391,-0.128888889,0,0.428571429,1,0.818181818,-1.57,0.93,0.966442314,0.687597081,0,0,0,0,0,0,0,0,0
Hepion_Pharmaceuticals_Inc-2015-9-25.xml.txt,"Hepion Pharmaceuticals, Inc.",2015,-136.3898,14,-0.001122413,0.000174942,-0.00116387,4.79622E-05,0.039730942,-0.033333333,0,0.666666667,0,0.428571429,-1.25,-1.77,0.93080469,0.727383669,1,0,1,0,1,0,0,1,0
Hepion_Pharmaceuticals_Inc-2016-9-28.xml.txt,"Hepion Pharmaceuticals, Inc.",2016,97.2576,15,-6.89155E-05,0.001018071,-0.002058963,-0.000424783,0.0514968,0.050228311,1,0.538461538,1,0.538461538,0.07,-0.35,0.947876958,0.831335391,1,0,0,0,0,0,1,1,0
Hepion_Pharmaceuticals_Inc-2017-9-28.xml.txt,"Hepion Pharmaceuticals, Inc.",2017,139.2527,20,0.000471191,0.000470579,0.00102079,5.02574E-05,-0.028836437,0.007491747,1,0.666666667,1,1,-0.01,-0.04,0.64176541,0.772898127,0,0,0,0,0,0,0,0,0
Hepion_Pharmaceuticals_Inc-2018-3-26.xml.txt,"Hepion Pharmaceuticals, Inc.",2018,-93.831,14,-0.000930399,0.000426616,-0.001042657,-0.001171831,-0.001295414,-0.006070129,1,0.818181818,1,0.428571429,-0.39,-0.44,0.923024093,0.912002239,1,1,1,0,1,1,1,1,0
Hepion_Pharmaceuticals_Inc-2019-3-14.xml.txt,"Hepion Pharmaceuticals, Inc.",2019,60.1076,12,0.000923765,-0.000192431,0.000301515,-0.000428445,-0.025886765,-0.029056608,0,0.666666667,0,0.428571429,0.02,0.2,0.896755012,0.86464173,1,0,0,0,0,0,0,1,0
Hepion_Pharmaceuticals_Inc-2020-5-14.xml.txt,"Hepion Pharmaceuticals, Inc.",2020,-2.6377,13,0.002167733,0.000458419,0.00095967,-8.21111E-05,-0.069375792,-0.047058152,0,0.538461538,1,0.538461538,1.92,1.14,0.882626376,0.676937239,1,0,0,0,0,0,0,1,0
Homology_Medicines_Inc-2020-3-12.xml.txt,"Homology Medicines, Inc.",2020,-4.2277,205,-0.003470459,-0.000948705,-0.000642055,-0.000963082,0.041910208,-0.018181818,1,0.666666667,1,0.666666667,-0.07,-0.23,0.945046348,0.92646232,1,0,0,0,0,0,0,1,0
Ignyta_Inc-2014-2-28.xml.txt,"Ignyta, Inc.",2014,-6.3666,57,0.00324705,0.004111087,-0.006648332,0.000349005,0.060166588,0.084732877,0,0,0,0.111111111,1.39,2.14,0.041680932,0.222543692,1,1,1,1,1,1,0,1,1
Ignyta_Inc-2015-3-12.xml.txt,"Ignyta, Inc.",2015,-4.3762,110,-1.22077E-05,-0.000321806,0.002110472,0.000127427,0.003674403,0.019096627,1,0.818181818,1,0.818181818,0.11,0.02,0.831536929,0.888743889,1,1,0,0,1,0,0,1,0
Ignyta_Inc-2016-3-14.xml.txt,"Ignyta, Inc.",2016,3.3498,108,0.001810188,0.000715236,0.00063308,0.000311601,-0.021880811,0.035046113,1,0.538461538,1,0.428571429,-0.33,-1.79,0.876218532,0.878699579,0,1,1,1,1,0,0,1,0
Ignyta_Inc-2017-3-14.xml.txt,"Ignyta, Inc.",2017,36.9696,0,-0.000853431,7.88455E-05,-0.001472805,0.000186919,-0.004557527,0.011830819,0.052631579,0.538461538,1,0.666666667,0.17,-0.11,0.875478622,0.886404482,0,0,0,0,0,0,0,0,0
IMMAGE_BIOTHERAPEUTICS_CORP-2015-1-9.xml.txt,IMMAGE BIOTHERAPEUTICS CORP.,2014,-119.9329,1,0.000708957,0.001118889,0.002049012,-0.000366665,0.021181717,0.044334975,0,0.666666667,1,0.818181818,2.01,2.03,0.899516909,0.951090846,0,0,0,0,0,0,0,0,0
IMMAGE_BIOTHERAPEUTICS_CORP-2015-11-4.xml.txt,IMMAGE BIOTHERAPEUTICS CORP.,2015,242.7166,3,0.002562292,0.004142248,-0.014347557,-0.002946327,0.19012616,0.299071618,0,0,1,0.111111111,-1.19,-0.28,0.07167803,0.29444318,0,1,0,0,1,0,0,1,0
IMMAGE_BIOTHERAPEUTICS_CORP-2016-12-8.xml.txt,IMMAGE BIOTHERAPEUTICS CORP.,2016,-83.7058,3,0.010294249,-0.003975952,0.002246767,-0.00086661,-0.260982211,-0.074358974,1,0.25,1,0.333333333,0.97,0.06,0.678511621,0.716585998,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2007-4-2.xml.txt,IMMUNE PHARMACEUTICALS INC,2007,0,0,0.001855494,0.001319547,0.000730488,0.000977648,-0.024728261,0.014492754,0,0.428571429,0,0.818181818,0.15,0.39,0.690288304,0.683002485,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2008-3-18.xml.txt,IMMUNE PHARMACEUTICALS INC,2008,0,0,0.001251851,0.000666918,0.000701148,8.5802E-05,0.02835579,-0.00866185,1,0.538461538,1,0.818181818,-0.11,0.21,0.927708361,0.925580026,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2009-3-13.xml.txt,IMMUNE PHARMACEUTICALS INC,2009,0,0,-0.00324027,0.000210557,0.001543365,0.000649119,0.039864739,-0.015931914,1,0.666666667,1,0.818181818,0.29,-0.88,0.729521043,0.745676155,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2010-3-15.xml.txt,IMMUNE PHARMACEUTICALS INC,2010,0,0,2.78426E-05,0.001037044,-0.001458132,-0.000211748,0.051601818,0.054178145,1,0.666666667,1,0.818181818,-0.15,-0.39,0.963990514,0.891907573,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2011-3-31.xml.txt,IMMUNE PHARMACEUTICALS INC,2011,0,0,0.000508625,-0.001164745,-0.000691159,0.000247178,-0.059527269,-0.024134115,1,0.818181818,1,0.666666667,-0.13,0.34,0.910278557,0.839283747,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2012-3-30.xml.txt,IMMUNE PHARMACEUTICALS INC,2012,-114.9897,0,-3.53882E-05,0.000536213,0.000372838,4.10825E-05,-0.007846181,-0.023695365,1,0.818181818,1,0.666666667,-1.91,-0.89,0.856822334,0.862937164,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2013-3-5.xml.txt,IMMUNE PHARMACEUTICALS INC,2013,83.417,8,-0.002272825,-0.000348718,0.002521171,-0.0007992,0.117110257,-0.063555347,0.052631579,0.428571429,0,0.538461538,-0.19,-0.15,0.834447835,0.854579664,0,0,0,0,0,0,0,0,0
IMMUNE_PHARMACEUTICALS_INC-2014-4-9.xml.txt,IMMUNE PHARMACEUTICALS INC,2014,2.0856,9,0.001705804,0.000564264,0.000743285,-0.001019452,-0.125442934,9.70751E-14,1,0.176470588,0,0.428571429,3.99,1.47,0.34190326,0.554861297,1,1,1,0,1,0,1,1,1
IMMUNE_PHARMACEUTICALS_INC-2015-4-15.xml.txt,IMMUNE PHARMACEUTICALS INC,2015,4.4122,12,0.000617131,-5.55428E-05,-0.002879749,0.000311379,-0.000281452,0.168614882,1,0.428571429,0,0.25,0.62,2.88,0.788912898,0.569663332,1,1,1,1,1,1,1,1,0
IMMUNE_PHARMACEUTICALS_INC-2016-3-30.xml.txt,IMMUNE PHARMACEUTICALS INC,2016,-8.2952,0,-0.00113816,0.000301235,-0.000402703,0.001028885,0.016705939,0.014299747,1,0.538461538,0,0.25,-0.94,0.16,0.805089141,0.51385141,1,0,0,0,0,0,0,1,0
IMMUNE_PHARMACEUTICALS_INC-2017-5-17.xml.txt,IMMUNE PHARMACEUTICALS INC,2017,1.6099,7,-0.000325747,-0.001993942,0.006234979,-0.00103792,0.00563259,-0.199576402,1,0.818181818,1,0.666666667,0.12,-1.22,0.884996248,0.742332421,1,1,1,1,1,1,1,1,0
IMMUNE_PHARMACEUTICALS_INC-2018-4-2.xml.txt,IMMUNE PHARMACEUTICALS INC,2018,31.7602,0,0.000492425,-0.000391686,0.000753315,-0.001566626,-0.01177409,-0.045062792,1,0.538461538,1,0.538461538,0.62,0.13,0.878372858,0.72279399,0,1,1,1,1,0,1,0,0
IMMUNIC_INC-2016-3-8.xml.txt,"IMMUNIC, INC.",2016,0,0,-0.001907221,-0.0001194,-2.41776E-05,0.001041573,0.011251758,0.057045032,0.538461538,0.538461538,1,0.666666667,-1.81,-0.53,0.917139822,0.873136591,0,0,0,0,0,0,0,0,0
IMMUNIC_INC-2017-3-7.xml.txt,"IMMUNIC, INC.",2017,-79.8278,5,0.001434489,0.000468678,-0.001167743,-0.000658751,0.00604782,-0.015378366,1,0.818181818,1,0.538461538,0.79,-0.13,0.975970629,0.928706176,0,0,0,0,0,0,0,0,0
IMMUNIC_INC-2018-3-13.xml.txt,"IMMUNIC, INC.",2018,-1.709,0,0.00039548,1.61647E-05,0.001348563,0.000689982,-0.018515404,-0.068077428,0.538461538,0.666666667,1,1,-0.01,0.29,0.957061259,0.920443689,0,0,0,0,0,0,0,0,0
IMMUNIC_INC-2019-3-4.xml.txt,"IMMUNIC, INC.",2019,23.1827,26,0.00277758,-0.001113749,0.001266609,-0.001278735,-0.053292053,-0.022343534,0.538461538,0.538461538,1,0.666666667,0.78,0.29,0.954164299,0.761294326,1,0,0,0,0,0,0,1,0
ImmunityBio_Inc-2017-3-15.xml.txt,"ImmunityBio, Inc.",2017,0,0,-5.73475E-05,0.000346218,0.001792848,0.000336366,-0.011299239,-0.00957643,1,1,1,0.666666667,0.28,-0.78,0.992564234,0.931885522,0,0,0,0,0,0,0,0,0
ImmunityBio_Inc-2018-3-12.xml.txt,"ImmunityBio, Inc.",2018,0,0,0.001690447,-0.001112686,-6.5099E-05,5.32266E-05,-0.059277695,-0.021439788,1,0.666666667,1,0.666666667,-0.17,-0.03,0.923831585,0.919388417,0,0,0,0,0,0,0,0,0
ImmunityBio_Inc-2019-3-13.xml.txt,"ImmunityBio, Inc.",2019,-74.79,265,-0.001659076,0.002498043,-0.001289665,0.001595905,0.021218056,0.031527003,1,0.538461538,1,0.666666667,-1.04,0.31,0.938958349,0.780761967,0,0,0,0,0,0,0,0,0
ImmunityBio_Inc-2020-3-25.xml.txt,"ImmunityBio, Inc.",2020,2.0654,0,-0.000712121,-0.000842721,-0.000346992,-7.43066E-05,0.00480916,0.007339781,0,0.538461538,1,1,-1.03,0.09,0.973037316,0.904872431,1,0,0,0,0,0,0,1,0
Innovation1_Biotech_Inc-2017-12-15.xml.txt,Innovation1 Biotech Inc.,2017,0,0,-0.006701762,-0.000423936,-0.003003995,0.002520594,0.051282051,0.080845771,0,0.111111111,1,0.176470588,0.03,1.18,0.090482248,0.214265256,0,0,0,0,0,0,0,0,0
Innovation1_Biotech_Inc-2018-12-14.xml.txt,Innovation1 Biotech Inc.,2018,-62.9815,3,0.012151501,0.000354535,-0.003030854,-0.00170159,-0.082532051,0.043333333,1,0.25,1,0.666666667,1.23,-1.08,0.739439972,0.771798244,0,0,0,0,0,0,0,0,0
Innovation1_Biotech_Inc-2019-12-17.xml.txt,Innovation1 Biotech Inc.,2019,-11.5017,2,0.005735262,-0.000955436,-0.001555702,-0.002705804,-0.00835396,-0.006052632,1,0.538461538,1,0.176470588,-0.72,0.6,0.882752241,0.484834156,0,0,0,0,0,0,0,0,0
Innovation1_Biotech_Inc-2020-12-15.xml.txt,Innovation1 Biotech Inc.,2020,-114.3649,1,-0.015437709,0.005159958,0.00667243,0.004882803,0.03960396,-0.044856459,0.052631579,0.25,0,0,1.02,-0.15,0.392483681,0.275426175,0,0,0,0,0,0,0,0,0
Intellicell_Biosciences_Inc-2011-6-2.xml.txt,"Intellicell Biosciences, Inc.",2011,-1485.6247,6,-0.002610544,-3.40136E-05,-0.015194452,0.002397407,-0.005057194,0.227023925,0,0.111111111,1,0.176470588,0.29,1.35,0.491659039,0.33723577,0,0,0,0,0,0,0,0,0
Intellicell_Biosciences_Inc-2012-4-18.xml.txt,"Intellicell Biosciences, Inc.",2012,1115.6418,6,0.010180611,-0.009632576,-0.004790283,-0.002574568,0.008275058,-0.0154086,0,0,0,0,2.99,0.44,0.085876749,0.13808598,0,0,0,0,0,0,0,0,0
Intellicell_Biosciences_Inc-2013-9-16.xml.txt,"Intellicell Biosciences, Inc.",2013,267.953,6,-0.002080699,-0.000500316,0.001635197,0.000410144,0.009097295,-0.04834777,1,0.818181818,1,0.666666667,-0.11,0.85,0.862313567,0.84739144,0,0,0,0,0,0,0,0,0
Intellicell_Biosciences_Inc-2014-5-12.xml.txt,"Intellicell Biosciences, Inc.",2014,102.0299,0,-0.000934262,-0.000120281,0.000171531,-4.06871E-05,0.010101119,-0.06594339,1,0.818181818,0.052631579,0.428571429,-0.23,-1.06,0.964238372,0.788300249,1,0,1,0,1,0,0,1,1
Iterum_Therapeutics_plc-2020-3-12.xml.txt,Iterum Therapeutics plc,2020,34.5634,7,-5.77087E-05,-1.69162E-05,2.20865E-06,-1.11588E-05,0.014975351,0.015813464,1,0.818181818,1,1,-0.49,-0.41,0.994561602,0.966008761,0,0,0,0,0,0,0,0,0
IVERIC_bio_Inc-2015-3-2.xml.txt,"IVERIC bio, Inc.",2015,0,0,-0.000211144,0.00050634,-0.00098062,0.003095596,0.009598233,0.035343296,1,0.818181818,1,0.538461538,-0.23,0.11,0.994461566,0.764302582,0,0,1,0,1,0,0,0,0
IVERIC_bio_Inc-2016-2-26.xml.txt,"IVERIC bio, Inc.",2016,0,0,-0.001012185,5.43001E-05,-0.000760944,0.000842547,-0.008536243,0.057989978,1,1,0,0.818181818,0.22,-0.3,0.990422232,0.969676003,1,1,1,0,1,1,0,1,0
IVERIC_bio_Inc-2017-2-28.xml.txt,"IVERIC bio, Inc.",2017,0,0,0.001960505,0.000445104,0.002149526,0.00100916,-0.032653948,-0.093752815,1,0.333333333,0,0.666666667,-1.85,0.56,0.909192753,0.954146686,1,1,1,0,1,1,1,0,0
IVERIC_bio_Inc-2018-3-5.xml.txt,"IVERIC bio, Inc.",2018,0,0,-0.001998878,0.000479688,-0.001506066,0.000963036,-0.025884813,-0.007995669,1,0.333333333,1,0.538461538,3.46,-0.11,0.547386252,0.898708376,1,1,0,0,0,1,0,1,0
